,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
94796,Very Large,5.6,0.0,0.0,0.0,0.0,59.0,64.9,53.1,22.56,23.52,0.0,6.0,1.0,28.0,7.5,0.27,4458.6072,0,0,0,0,0,1,0,0,0,0,0,0
94805,Small,6.7,1.0,3.0,0.0,1.06,55.4,62.3,48.4,23.46,23.52,0.0,18.0,1.0,28.0,7.5,0.27,1850.3712,0,0,0,0,0,0,0,0,1,0,0,0
94816,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,16.5,5.5,0.33,3064.2672,0,0,0,0,0,1,0,0,0,0,0,0
94819,Very Large,6.3,0.0,0.0,0.0,0.06,53.0,68.6,37.5,1.97,11.37,0.0,3.0,1.0,12.0,3.5,0.29,2805.0840000000003,0,0,0,0,1,0,0,0,0,0,0,0
94883,Large,5.1,72.0,0.0,7.0,0.0,65.0,81.6,48.5,17.970000000000002,17.970000000000002,2.0,11.0,0.0,0.0,0.0,0.0,1522.2912,0,0,0,0,0,0,0,0,1,0,0,0
94892,Small,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,21.0,7.5,0.36,4694.8248,0,0,0,0,0,1,0,0,0,0,0,0
94894,Large,5.1,479.0,0.0,27.0,0.12,80.5,96.5,64.5,13.95,16.24,52.0,0.0,1.0,16.5,5.5,0.33,4396.272,0,1,0,0,0,0,0,0,0,0,0,0
94903,Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,16.5,5.5,0.33,4160.0544,0,0,0,0,0,1,0,0,0,0,0,0
94904,Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,21.0,7.5,0.36,4675.14,0,0,0,0,0,1,0,0,0,0,0,0
94905,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,21.0,7.5,0.36,4707.948,0,0,0,0,0,1,0,0,0,0,0,0
94907,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,16.5,5.5,0.33,4127.2464,0,0,0,0,0,1,0,0,0,0,0,0
94913,Small,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,21.0,7.5,0.36,4983.5352,0,0,0,0,0,1,0,0,0,0,0,0
94949,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,21.0,7.5,0.36,4412.676,0,0,0,0,0,1,0,0,0,0,0,0
94950,Small,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,21.0,7.5,0.36,4917.9192,0,0,0,0,0,1,0,0,0,0,0,0
94951,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,21.0,7.5,0.36,4520.9424,0,0,0,0,0,1,0,0,0,0,0,0
94952,Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,21.0,7.5,0.36,4550.4696,0,0,0,0,0,1,0,0,0,0,0,0
94981,Medium,6.5,165.0,0.0,11.0,0.15,69.7,85.4,54.0,16.23,16.24,2.0,13.0,1.0,21.0,7.5,0.36,4816.2144,0,0,0,0,0,0,0,0,1,0,0,0
95138,Medium,6.5,479.0,1.0,29.0,0.2,80.5,96.2,64.8,2.01,2.43,17.0,1.0,1.0,12.0,3.5,0.29,6154.7808,0,0,0,0,0,1,0,0,0,0,0,0
95207,Large,4.9,41.0,3.0,2.0,1.05,63.8,76.2,51.4,0.5,4.3,30.0,2.0,0.0,0.0,0.0,0.0,4143.6504,0,0,0,0,0,0,0,0,0,1,0,0
95257,Large,6.9,691.0,0.0,30.0,0.0,87.3,99.9,74.6,1.34,2.37,41.0,0.0,1.0,6.0,1.5,0.25,4701.3864,0,0,0,0,0,1,0,0,0,0,0,0
95263,Very Large,8.7,754.0,0.0,31.0,0.0,89.3,104.7,74.0,0.81,1.33,46.0,0.0,1.0,20.0,5.5,0.28,5754.5232000000005,0,0,0,0,0,1,0,0,0,0,0,0
95264,Very Large,6.9,618.0,0.0,31.0,0.0,84.9,98.2,71.7,1.22,2.37,57.0,0.0,1.0,6.0,1.5,0.25,3825.4128,0,1,0,0,0,0,0,0,0,0,0,0
95274,Very Large,4.9,0.0,0.0,0.0,0.0,48.1,66.2,30.0,0.81,1.33,0.0,2.0,1.0,6.0,1.5,0.25,7004.508000000001,0,0,0,0,1,0,0,0,0,0,0,0
95286,Small,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,16.5,5.5,0.33,4137.0888,0,0,0,0,0,1,0,0,0,0,0,0
95338,Medium,5.6,0.0,0.0,0.0,0.0,59.0,64.9,53.1,22.56,23.52,0.0,6.0,1.0,24.5,7.0,0.29,5731.5576,0,0,0,0,0,1,0,0,0,0,0,0
95371,Small,4.3,107.0,4.0,9.0,2.15,66.1,79.5,52.7,3.77,16.24,46.0,2.0,1.0,24.5,7.0,0.29,3828.6936,0,0,0,0,0,0,0,0,0,0,1,0
95374,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,24.5,7.0,0.29,5068.836,0,0,0,0,0,1,0,0,0,0,0,0
95433,Very Large,6.0,335.0,0.0,21.0,0.03,76.2,92.7,59.6,1.23,4.32,59.0,0.0,1.0,45.0,17.0,0.38,3064.2672,0,0,0,0,0,0,0,0,0,0,0,1
95444,Small,3.4,0.0,1.0,0.0,0.34,50.5,66.1,34.8,0.97,4.32,0.0,2.0,1.0,45.0,17.0,0.38,4931.0424,0,0,0,0,1,0,0,0,0,0,0,0
95452,Very Large,7.4,679.0,0.0,31.0,0.01,86.9,101.2,72.6,4.08,4.76,42.0,0.0,1.0,59.8,16.2,0.27,3247.992,0,0,0,0,0,1,0,0,0,0,0,0
95500,Large,6.7,348.0,0.0,22.0,0.0,76.6,92.0,61.1,2.0,4.91,58.0,0.0,1.0,45.0,17.0,0.38,2667.2904000000003,0,0,0,0,0,0,0,0,0,0,0,1
95628,Medium,6.5,479.0,1.0,29.0,0.2,80.5,96.2,64.8,2.01,2.43,17.0,1.0,1.0,12.0,3.5,0.29,5242.718400000001,0,0,0,0,0,1,0,0,0,0,0,0
95630,Large,6.5,479.0,1.0,29.0,0.2,80.5,96.2,64.8,2.01,2.43,17.0,1.0,1.0,12.0,3.5,0.29,6322.1016,0,0,0,0,0,1,0,0,0,0,0,0
95638,Small,3.4,0.0,1.0,0.0,0.38,50.4,66.0,34.8,2.3000000000000003,9.7,0.0,3.0,0.0,0.0,0.0,0.0,98.424,0,0,0,0,1,0,0,0,0,0,0,0
95641,Very Large,6.5,130.0,3.0,4.0,0.5,66.7,79.7,53.8,1.87,2.37,0.0,2.0,1.0,6.0,1.5,0.25,3986.172,1,0,0,0,0,0,0,0,0,0,0,0
95650,Large,6.9,618.0,0.0,31.0,0.0,84.9,98.2,71.7,1.22,2.37,57.0,0.0,1.0,6.0,1.5,0.25,236.2176,0,1,0,0,0,0,0,0,0,0,0,0
95651,Small,5.4,329.0,2.0,19.0,3.23,75.9,92.1,59.7,5.99,16.24,56.0,0.0,1.0,16.5,5.5,0.33,4078.0344,0,0,0,0,0,0,0,0,0,0,0,1
95654,Very Large,5.6,261.0,1.0,17.0,0.42,73.7,90.0,57.4,2.93,9.7,52.0,0.0,0.0,0.0,0.0,0.0,85.30080000000001,0,0,0,0,0,0,0,0,0,0,0,1
95669,Small,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,16.5,5.5,0.33,4465.1688,0,0,0,0,0,1,0,0,0,0,0,0
95699,Medium,3.8,9.0,1.0,0.0,1.11,60.1,72.3,47.8,1.05,2.72,0.0,1.0,0.0,0.0,0.0,0.0,2181.732,0,0,0,1,0,0,0,0,0,0,0,0
95711,Medium,11.0,38.0,0.0,7.0,0.01,61.7,79.5,43.9,4.11,5.01,1.0,4.0,0.0,0.0,0.0,0.0,3057.7056,0,0,0,0,0,0,0,0,1,0,0,0
95725,Medium,8.5,674.0,0.0,29.0,0.0,88.2,106.0,70.5,0.09,0.16,45.0,0.0,0.0,0.0,0.0,0.0,-229.656,0,0,0,0,0,0,1,0,0,0,0,0
95730,Medium,11.9,732.0,0.0,30.0,0.0,89.4,101.4,77.4,0.35,1.7200000000000002,21.0,0.0,0.0,0.0,0.0,0.0,2555.7432000000003,0,0,0,0,0,0,1,0,0,0,0,0
95732,Medium,12.3,423.0,0.0,15.0,0.0,78.6,89.9,67.2,1.7200000000000002,1.7200000000000002,6.0,0.0,0.0,0.0,0.0,0.0,4612.8048,0,0,0,0,0,0,0,0,1,0,0,0
95737,Small,10.3,744.0,0.0,30.0,0.0,89.8,105.9,73.7,0.13,0.8800000000000001,40.0,0.0,0.0,0.0,0.0,0.0,544.6128,0,0,0,0,0,0,1,0,0,0,0,0
95739,Small,5.4,279.0,0.0,14.0,0.0,74.3,88.7,60.0,1.89,2.72,20.0,1.0,0.0,0.0,0.0,0.0,2145.6432,0,0,0,0,0,0,1,0,0,0,0,0
95751,Large,5.6,283.0,1.0,14.0,0.16,74.1,89.1,59.2,5.09,7.76,7.0,0.0,0.0,0.0,0.0,0.0,3297.204,0,0,0,0,0,1,0,0,0,0,0,0
95768,Medium,4.5,247.0,0.0,2.0,0.02,72.9,81.7,64.2,2.34,3.65,0.0,0.0,0.0,0.0,0.0,0.0,764.4264000000001,0,1,0,0,0,0,0,0,0,0,0,0
95773,Medium,4.5,444.0,1.0,20.0,0.23,79.8,93.7,65.9,0.76,2.72,48.0,0.0,0.0,0.0,0.0,0.0,1197.492,0,0,0,0,0,0,0,0,0,0,0,1
95793,Small,7.2,99.0,0.0,3.0,0.0,67.7,82.9,52.5,2.14,1.98,52.0,5.0,0.0,0.0,0.0,0.0,1564.9416,0,0,0,0,0,0,0,0,0,0,1,0
95843,Large,8.5,460.0,0.0,28.0,0.15,79.8,99.8,59.9,2.26,2.24,37.0,0.0,1.0,54.5,17.0,0.31,7903.4472,0,0,0,0,0,1,0,0,0,0,0,0
95846,Large,6.9,618.0,0.0,31.0,0.0,84.9,98.2,71.7,1.22,2.37,57.0,0.0,1.0,6.0,1.5,0.25,859.5696,0,1,0,0,0,0,0,0,0,0,0,0
95849,Small,8.1,292.0,1.0,27.0,0.2,74.4,94.5,54.4,2.21,2.24,54.0,0.0,1.0,43.0,14.0,0.33,4032.1032,0,1,0,0,0,0,0,0,0,0,0,0
95851,Medium,8.3,214.0,0.0,23.0,0.16,71.3,91.1,51.5,0.7,2.24,55.0,1.0,1.0,54.5,17.0,0.31,7014.3504,0,0,0,0,0,0,0,0,0,0,0,1
95985,Small,5.1,0.0,0.0,0.0,0.0,58.7,64.5,53.0,20.39,23.52,0.0,3.0,0.0,0.0,0.0,0.0,1597.7496,0,1,0,0,0,0,0,0,0,0,0,0
96004,Very Large,4.7,4.0,2.0,0.0,3.23,58.8,66.9,50.6,12.48,23.52,0.0,0.0,0.0,0.0,0.0,0.0,1436.9904,0,0,0,0,0,0,0,0,0,0,0,1
96034,Small,8.1,292.0,1.0,27.0,0.2,74.4,94.5,54.4,2.21,2.24,54.0,0.0,1.0,6.0,1.5,0.25,6784.6944,0,1,0,0,0,0,0,0,0,0,0,0
96073,Small,5.1,0.0,0.0,0.0,0.0,58.7,64.5,53.0,20.39,23.52,0.0,3.0,0.0,0.0,0.0,0.0,118.1088,0,1,0,0,0,0,0,0,0,0,0,0
96079,Medium,6.7,0.0,13.0,0.0,5.45,55.5,66.6,44.3,12.0,16.24,0.0,11.0,1.0,21.0,7.5,0.36,5603.606400000001,0,0,0,0,0,0,0,1,0,0,0,0
96103,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,24.5,7.0,0.29,1446.8328,0,0,0,0,0,1,0,0,0,0,0,0
96105,Very Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,16.5,5.5,0.33,4921.2,0,0,0,0,0,1,0,0,0,0,0,0
96109,Medium,5.4,329.0,2.0,19.0,3.23,75.9,92.1,59.7,5.99,16.24,56.0,0.0,1.0,24.5,7.0,0.29,462.5928,0,0,0,0,0,0,0,0,0,0,0,1
96163,Small,5.6,283.0,1.0,14.0,0.16,74.1,89.1,59.2,5.09,7.76,7.0,0.0,0.0,0.0,0.0,0.0,1332.0048000000002,0,0,0,0,0,1,0,0,0,0,0,0
96172,Small,8.3,737.0,0.0,30.0,0.0,89.6,105.2,73.9,0.75,0.93,38.0,0.0,0.0,0.0,0.0,0.0,3605.5992,0,0,0,0,0,0,1,0,0,0,0,0
96228,Medium,8.5,460.0,0.0,28.0,0.15,79.8,99.8,59.9,2.26,2.24,37.0,0.0,1.0,45.0,17.0,0.38,9166.5552,0,0,0,0,0,1,0,0,0,0,0,0
96230,Very Large,8.1,550.0,0.0,30.0,0.0,82.8,98.5,67.0,3.96,4.91,36.0,0.0,1.0,45.0,17.0,0.38,7309.6224,0,0,0,0,0,1,0,0,0,0,0,0
96251,Very Large,8.1,550.0,0.0,30.0,0.0,82.8,98.5,67.0,3.96,4.91,36.0,0.0,1.0,45.0,17.0,0.38,2030.8152,0,0,0,0,0,1,0,0,0,0,0,0
96259,Very Large,6.5,422.0,0.0,28.0,0.0,79.5,96.1,63.0,3.29,4.32,55.0,0.0,1.0,45.0,17.0,0.38,7988.748,0,1,0,0,0,0,0,0,0,0,0,0
96270,Very Large,5.1,139.0,1.0,10.0,0.66,68.5,84.4,52.7,0.5900000000000001,4.91,50.0,0.0,1.0,45.0,17.0,0.38,2427.792,0,0,0,0,0,0,0,0,0,0,1,0
96287,Small,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,21.0,7.5,0.36,5173.8216,0,0,0,0,0,1,0,0,0,0,0,0
96315,Small,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,16.5,5.5,0.33,4140.3696,0,0,0,0,0,1,0,0,0,0,0,0
96316,Large,5.6,599.0,0.0,29.0,0.09,84.3,100.7,68.0,14.28,16.24,34.0,0.0,1.0,28.0,7.5,0.27,4865.4264,0,0,0,0,0,1,0,0,0,0,0,0
96340,Small,5.1,373.0,0.0,21.0,0.0,77.0,95.7,58.4,16.63,17.970000000000002,22.0,0.0,0.0,0.0,0.0,0.0,2001.288,0,0,0,0,0,1,0,0,0,0,0,0
96431,Medium,6.7,53.0,1.0,1.0,0.56,63.1,78.2,48.1,3.76,4.32,0.0,6.0,1.0,45.0,17.0,0.38,1227.0192,1,0,0,0,0,0,0,0,0,0,0,0
96444,Small,9.4,148.0,0.0,11.0,0.0,69.3,84.8,53.8,7.23,7.23,1.0,7.0,0.0,0.0,0.0,0.0,203.4096,0,0,0,0,0,0,0,0,1,0,0,0
96492,Small,6.7,259.0,0.0,17.0,0.0,73.7,90.1,57.2,8.32,9.2,10.0,2.0,1.0,6.5,2.0,0.31,1053.1368,0,0,0,0,0,0,1,0,0,0,0,0
96503,Medium,8.1,478.0,0.0,27.0,0.0,80.9,96.4,65.5,4.23,4.76,21.0,2.0,1.0,3.5,1.0,0.29,954.7128,0,0,0,0,0,0,1,0,0,0,0,0
96508,Large,7.4,241.0,0.0,18.0,0.0,73.0,90.3,55.7,10.28,10.91,7.0,3.0,0.0,0.0,0.0,0.0,255.9024,0,0,0,0,0,0,1,0,0,0,0,0
96525,Large,9.4,269.0,0.0,18.0,0.01,74.0,91.2,56.8,6.140000000000001,7.23,12.0,2.0,1.0,6.5,2.0,0.31,1007.2056,0,0,0,0,0,0,1,0,0,0,0,0
96543,Very Large,4.9,108.0,0.0,6.0,0.0,68.4,82.4,54.5,12.58,14.04,13.0,0.0,0.0,0.0,0.0,0.0,954.7128,0,0,0,0,0,1,0,0,0,0,0,0
96551,Small,7.4,598.0,0.0,29.0,0.01,84.3,99.9,68.7,10.55,11.37,38.0,2.0,0.0,0.0,0.0,0.0,291.9912,0,0,0,0,0,1,0,0,0,0,0,0
96558,Medium,5.1,373.0,0.0,21.0,0.0,77.0,95.7,58.4,16.63,17.970000000000002,22.0,0.0,0.0,0.0,0.0,0.0,1975.0416,0,0,0,0,0,1,0,0,0,0,0,0
96580,Large,5.4,0.0,0.0,0.0,0.02,58.7,63.7,53.7,15.98,16.96,0.0,3.0,0.0,0.0,0.0,0.0,380.5728,0,0,0,0,0,1,0,0,0,0,0,0
96583,Medium,7.2,465.0,0.0,28.0,0.0,80.0,95.8,64.2,3.65,4.91,54.0,0.0,0.0,0.0,0.0,0.0,98.424,0,1,0,0,0,0,0,0,0,0,0,0
96596,Small,6.9,368.0,0.0,24.0,0.01,76.9,92.9,60.9,7.87,9.7,48.0,0.0,1.0,12.0,3.5,0.29,429.7848,0,1,0,0,0,0,0,0,0,0,0,0
96598,Medium,6.5,422.0,0.0,28.0,0.0,79.5,96.1,63.0,3.29,4.32,55.0,0.0,1.0,3.5,1.0,0.29,150.9168,0,1,0,0,0,0,0,0,0,0,0,0
96620,Medium,3.8,79.0,3.0,4.0,0.83,67.2,81.3,53.1,3.14,14.04,8.0,0.0,0.0,0.0,0.0,0.0,702.0912000000001,0,0,0,0,0,0,0,0,0,0,0,1
96623,Large,7.6,338.0,2.0,19.0,2.44,76.2,92.1,60.3,4.22,11.37,56.0,1.0,1.0,12.0,3.5,0.29,229.656,0,0,0,0,0,0,0,0,0,0,0,1
96697,Large,5.6,88.0,1.0,6.0,0.36,65.9,79.7,52.0,2.3600000000000003,2.72,1.0,2.0,0.0,0.0,0.0,0.0,2221.1016,1,0,0,0,0,0,0,0,0,0,0,0
96834,Very Large,2.7,0.0,3.0,0.0,1.35,47.6,56.0,39.2,5.140000000000001,16.96,0.0,6.0,0.0,0.0,0.0,0.0,3457.9632,0,0,0,0,1,0,0,0,0,0,0,0
97024,Medium,3.8,9.0,2.0,2.0,1.37,59.2,74.5,43.9,16.6,17.970000000000002,0.0,19.0,0.0,0.0,0.0,0.0,1692.8928,1,0,0,0,0,0,0,0,0,0,0,0
97049,Medium,7.6,175.0,0.0,13.0,0.11,70.3,85.9,54.7,9.63,9.7,2.0,8.0,1.0,12.0,3.5,0.29,85.30080000000001,0,0,0,0,0,0,0,0,1,0,0,0
97110,Small,7.4,424.0,0.0,23.0,0.0,79.1,94.7,63.6,14.660000000000002,16.24,13.0,0.0,1.0,24.5,7.0,0.29,1466.5176,0,0,0,0,0,0,1,0,0,0,0,0
97143,Very Large,8.1,348.0,0.0,24.0,0.0,76.6,94.1,59.1,4.25,4.91,13.0,2.0,0.0,0.0,0.0,0.0,85.30080000000001,0,0,0,0,0,0,1,0,0,0,0,0
97194,Small,6.5,422.0,0.0,28.0,0.0,79.5,96.1,63.0,3.29,4.32,55.0,0.0,1.0,3.5,1.0,0.29,347.76480000000004,0,1,0,0,0,0,0,0,0,0,0,0
97281,Small,5.6,0.0,6.0,0.0,2.4,35.7,45.4,25.9,5.5600000000000005,11.12,0.0,5.0,1.0,6.5,2.0,0.31,5488.7784,0,0,1,0,0,0,0,0,0,0,0,0
97298,Medium,6.3,0.0,5.0,0.0,1.65,52.6,64.1,41.1,1.32,4.91,0.0,2.0,0.0,0.0,0.0,0.0,88.58160000000001,0,0,0,1,0,0,0,0,0,0,0,0
97313,Medium,6.3,0.0,0.0,0.0,0.06,53.0,68.6,37.5,1.97,11.37,0.0,3.0,1.0,24.5,7.0,0.29,249.3408,0,0,0,0,1,0,0,0,0,0,0,0
97314,Large,3.4,0.0,1.0,0.0,0.38,50.4,66.0,34.8,2.3000000000000003,9.7,0.0,3.0,0.0,0.0,0.0,0.0,95.1432,0,0,0,0,1,0,0,0,0,0,0,0
97319,Small,3.4,0.0,1.0,0.0,0.38,50.4,66.0,34.8,2.3000000000000003,9.7,0.0,3.0,1.0,12.0,3.5,0.29,68.8968,0,0,0,0,1,0,0,0,0,0,0,0
97359,Medium,7.6,175.0,0.0,13.0,0.11,70.3,85.9,54.7,9.63,9.7,2.0,8.0,0.0,0.0,0.0,0.0,144.3552,0,0,0,0,0,0,0,0,1,0,0,0
97379,Medium,8.1,478.0,0.0,27.0,0.0,80.9,96.4,65.5,4.23,4.76,21.0,2.0,1.0,3.5,1.0,0.29,1610.8728,0,0,0,0,0,0,1,0,0,0,0,0
97388,Small,7.8,327.0,0.0,20.0,0.0,75.9,93.6,58.2,8.52,9.7,15.0,2.0,0.0,0.0,0.0,0.0,383.8536,0,0,0,0,0,0,1,0,0,0,0,0
97394,Small,7.8,327.0,0.0,20.0,0.0,75.9,93.6,58.2,8.52,9.7,15.0,2.0,0.0,0.0,0.0,0.0,797.2344,0,0,0,0,0,0,1,0,0,0,0,0
97399,Medium,4.7,11.0,0.0,0.0,0.01,62.1,72.0,52.2,8.43,9.07,4.0,2.0,0.0,0.0,0.0,0.0,1040.0136,0,0,0,0,0,0,1,0,0,0,0,0
97407,Large,6.9,691.0,0.0,30.0,0.0,87.3,99.9,74.6,1.34,2.37,41.0,0.0,1.0,6.0,1.5,0.25,728.3376000000001,0,0,0,0,0,1,0,0,0,0,0,0
97417,Medium,7.8,908.0,0.0,31.0,0.0,94.3,108.6,80.0,0.08,0.16,54.0,0.0,0.0,0.0,0.0,0.0,-147.636,0,0,0,0,0,1,0,0,0,0,0,0
97421,Small,7.4,474.0,0.0,28.0,0.0,80.3,97.1,63.5,8.25,9.7,33.0,0.0,0.0,0.0,0.0,0.0,127.9512,0,0,0,0,0,1,0,0,0,0,0,0
97448,Small,7.4,474.0,0.0,28.0,0.0,80.3,97.1,63.5,8.25,9.7,33.0,0.0,0.0,0.0,0.0,0.0,413.3808,0,0,0,0,0,1,0,0,0,0,0,0
97487,Large,6.9,368.0,0.0,24.0,0.01,76.9,92.9,60.9,7.87,9.7,48.0,0.0,0.0,0.0,0.0,0.0,229.656,0,1,0,0,0,0,0,0,0,0,0,0
97594,Large,8.9,454.0,0.0,25.0,0.0,79.7,97.4,61.9,0.16,0.16,27.0,0.0,0.0,0.0,0.0,0.0,-75.4584,0,0,0,0,0,0,0,0,1,0,0,0
97621,Large,8.1,550.0,0.0,30.0,0.0,82.8,98.5,67.0,3.96,4.91,36.0,0.0,0.0,0.0,0.0,0.0,183.7248,0,0,0,0,0,1,0,0,0,0,0,0
97629,Large,8.1,550.0,0.0,30.0,0.0,82.8,98.5,67.0,3.96,4.91,36.0,0.0,0.0,0.0,0.0,0.0,229.656,0,0,0,0,0,1,0,0,0,0,0,0
97633,Small,5.1,373.0,0.0,21.0,0.0,77.0,95.7,58.4,16.63,17.970000000000002,22.0,0.0,0.0,0.0,0.0,0.0,1384.4976,0,0,0,0,0,1,0,0,0,0,0,0
97667,Large,4.5,46.0,1.0,5.0,0.28,64.3,77.0,51.5,0.37,2.72,31.0,1.0,0.0,0.0,0.0,0.0,1712.5776,0,0,0,0,0,0,0,0,0,1,0,0
97698,Small,2.7,0.0,3.0,0.0,1.35,47.6,56.0,39.2,5.140000000000001,16.96,0.0,6.0,0.0,0.0,0.0,0.0,757.8648000000001,0,0,0,0,1,0,0,0,0,0,0,0
97726,Medium,4.9,2.0,0.0,0.0,0.01,58.6,74.3,43.0,0.5,4.5,0.0,1.0,0.0,0.0,0.0,0.0,816.9192,0,0,0,0,1,0,0,0,0,0,0,0
97761,Large,2.0,0.0,0.0,0.0,0.15,50.8,65.7,35.9,1.9,9.2,0.0,4.0,1.0,6.5,2.0,0.31,62.3352,0,0,0,0,1,0,0,0,0,0,0,0
97859,Large,6.5,16.0,1.0,2.0,0.34,60.6,77.5,43.8,4.59,4.93,0.0,7.0,0.0,0.0,0.0,0.0,580.7016,1,0,0,0,0,0,0,0,0,0,0,0
97886,Small,9.4,148.0,0.0,11.0,0.0,69.3,84.8,53.8,7.23,7.23,1.0,7.0,0.0,0.0,0.0,0.0,177.16320000000002,0,0,0,0,0,0,0,0,1,0,0,0
97904,Small,9.6,101.0,0.0,5.0,0.0,67.2,80.9,53.5,9.76,9.76,0.0,8.0,0.0,0.0,0.0,0.0,344.48400000000004,0,0,0,0,0,0,0,0,1,0,0,0
97906,Small,8.1,102.0,0.0,6.0,0.0,67.0,81.1,52.9,6.88,6.88,1.0,7.0,0.0,0.0,0.0,0.0,528.2088,0,0,0,0,0,0,0,0,1,0,0,0
97964,Small,8.9,188.0,0.0,12.0,0.06,70.7,87.0,54.3,4.8100000000000005,4.91,1.0,6.0,0.0,0.0,0.0,0.0,357.60720000000003,0,0,0,0,0,0,0,0,1,0,0,0
97999,Very Large,8.7,318.0,0.0,20.0,0.0,75.6,91.9,59.3,5.76,6.85,12.0,2.0,1.0,10.0,5.0,0.5,853.008,0,0,0,0,0,0,1,0,0,0,0,0
98011,Large,8.1,348.0,0.0,24.0,0.0,76.6,94.1,59.1,4.25,4.91,13.0,2.0,1.0,45.0,17.0,0.38,1348.4088000000002,0,0,0,0,0,0,1,0,0,0,0,0
98025,Large,8.1,348.0,0.0,24.0,0.0,76.6,94.1,59.1,4.25,4.91,13.0,2.0,1.0,45.0,17.0,0.38,2559.0240000000003,0,0,0,0,0,0,1,0,0,0,0,0
98042,Small,8.1,348.0,0.0,24.0,0.0,76.6,94.1,59.1,4.25,4.91,13.0,2.0,0.0,0.0,0.0,0.0,347.76480000000004,0,0,0,0,0,0,1,0,0,0,0,0
98061,Medium,6.7,259.0,0.0,17.0,0.0,73.7,90.1,57.2,8.32,9.2,10.0,2.0,0.0,0.0,0.0,0.0,177.16320000000002,0,0,0,0,0,0,1,0,0,0,0,0
98064,Small,7.8,327.0,0.0,20.0,0.0,75.9,93.6,58.2,8.52,9.7,15.0,2.0,0.0,0.0,0.0,0.0,180.444,0,0,0,0,0,0,1,0,0,0,0,0
98072,Small,9.4,269.0,0.0,18.0,0.01,74.0,91.2,56.8,6.140000000000001,7.23,12.0,2.0,0.0,0.0,0.0,0.0,160.75920000000002,0,0,0,0,0,0,1,0,0,0,0,0
98077,Large,9.4,269.0,0.0,18.0,0.01,74.0,91.2,56.8,6.140000000000001,7.23,12.0,2.0,1.0,6.5,2.0,0.31,229.656,0,0,0,0,0,0,1,0,0,0,0,0
98089,Small,7.4,495.0,0.0,27.0,0.0,81.5,95.6,67.4,1.44,2.37,18.0,3.0,1.0,6.0,1.5,0.25,3270.9576,0,0,0,0,0,0,1,0,0,0,0,0
98112,Small,9.4,269.0,0.0,18.0,0.01,74.0,91.2,56.8,6.140000000000001,7.23,12.0,2.0,0.0,0.0,0.0,0.0,295.272,0,0,0,0,0,0,1,0,0,0,0,0
98116,Large,8.3,356.0,0.0,19.0,0.0,76.5,93.9,59.1,4.46,4.93,35.0,0.0,0.0,0.0,0.0,0.0,515.0856,0,0,0,0,0,1,0,0,0,0,0,0
98145,Large,7.4,536.0,0.0,31.0,0.0,82.3,98.6,66.0,3.63,4.32,37.0,0.0,1.0,45.0,17.0,0.38,150.9168,0,0,0,0,0,1,0,0,0,0,0,0
98178,Medium,7.2,377.0,0.0,22.0,0.01,77.2,92.7,61.6,7.890000000000001,9.2,25.0,0.0,1.0,6.5,2.0,0.31,2037.3768,0,0,0,0,0,1,0,0,0,0,0,0
