,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
137,Large,7.4,482.0,0.0,31.0,0.02,80.6,102.1,59.0,6.109999999999999,10.05,24.0,1.0,1.0,160.8,54.3,0.34,8434.936800000001,0,0,0,0,0,1,0,0,0,0,0,0
138,Very Large,5.4,41.0,1.0,6.0,0.19,62.7,79.6,45.9,0.8300000000000001,5.869999999999999,31.0,0.0,0.0,0.0,0.0,0.0,2001.288,0,0,0,0,0,0,0,0,0,0,1,0
139,Small,6.3,351.0,0.0,26.0,0.0,76.3,93.5,59.2,4.21,16.61,49.0,2.0,1.0,0.0,0.0,0.0,164.04000000000002,0,1,0,0,0,0,0,0,0,0,0,0
140,Very Large,4.0,262.0,0.0,22.0,0.0,73.5,92.4,54.5,18.480000000000004,24.9,16.0,1.0,0.0,0.0,0.0,0.0,561.0168,0,0,0,0,0,1,0,0,0,0,0,0
141,Large,4.7,0.0,0.0,0.0,0.16,57.3,64.5,50.2,19.380000000000003,33.32,0.0,1.0,1.0,63.7,29.3,0.46,4724.352,0,1,0,0,0,0,0,0,0,0,0,0
142,Small,6.9,167.0,3.0,8.0,0.87,69.5,83.0,56.1,23.669999999999995,26.019999999999992,2.0,9.0,1.0,54.2,23.4,0.43,1866.7752,0,0,0,0,0,0,0,0,1,0,0,0
143,Very Large,5.1,80.0,0.0,0.0,0.0,64.6,72.4,56.9,28.08,34.08,0.0,5.0,1.0,76.7,34.0,0.44,6522.2304,0,0,0,0,0,0,1,0,0,0,0,0
144,Small,4.9,23.0,0.0,2.0,0.01,62.5,78.2,46.7,1.57,11.909999999999998,42.0,0.0,1.0,81.3,31.3,0.38,367.4496,0,0,0,0,0,0,0,0,0,0,1,0
145,Small,6.7,323.0,0.0,21.0,0.0,75.4,91.8,59.1,6.55,10.47,32.0,0.0,1.0,0.2,0.2,1.0,1745.3856,0,1,0,0,0,0,0,0,0,0,0,0
146,Medium,4.3,216.0,0.0,13.0,0.0,72.0,89.3,54.6,14.98,42.27,32.0,0.0,0.0,0.0,0.0,0.0,1417.3056,0,1,0,0,0,0,0,0,0,0,0,0
147,Small,4.3,107.0,4.0,9.0,2.15,66.1,79.5,52.7,3.77,16.24,46.0,2.0,1.0,24.5,7.0,0.29,3828.6936,0,0,0,0,0,0,0,0,0,0,1,0
148,Very Large,8.1,258.0,0.0,22.0,0.0,73.3,92.3,54.3,14.0,13.46,8.0,7.0,0.0,0.0,0.0,0.0,1387.7784,0,0,0,0,0,0,1,0,0,0,0,0
149,Small,7.2,530.0,0.0,26.0,0.05,82.1,95.9,68.3,5.380000000000001,5.770000000000001,40.0,0.0,1.0,28.9,15.9,0.55,2700.0984000000003,0,0,0,0,0,1,0,0,0,0,0,0
150,Small,2.5,0.0,1.0,0.0,0.57,53.2,66.8,39.5,0.7300000000000001,4.76,0.0,3.0,1.0,3.5,1.0,0.29,1489.4832,0,0,0,0,1,0,0,0,0,0,0,0
151,Small,11.0,38.0,0.0,7.0,0.01,61.7,79.5,43.9,4.11,5.01,1.0,4.0,0.0,0.0,0.0,0.0,3074.1096,0,0,0,0,0,0,0,0,1,0,0,0
152,Small,7.2,36.0,0.0,4.0,0.01,59.7,75.7,43.7,8.190000000000001,8.200000000000001,0.0,6.0,1.0,90.8,42.8,0.47,1774.9128,1,0,0,0,0,0,0,0,0,0,0,0
153,Small,5.1,0.0,1.0,0.0,0.77,55.8,60.5,51.2,33.06,42.68,0.0,10.0,0.0,0.0,0.0,0.0,285.4296,0,0,0,0,0,1,0,0,0,0,0,0
154,Medium,8.1,418.0,0.0,27.0,0.0,78.9,96.3,61.6,2.28,7.11,61.0,0.0,0.0,0.0,0.0,0.0,3484.2096,0,0,0,0,0,0,0,0,0,0,0,1
155,Medium,4.3,11.0,0.0,1.0,0.02,61.8,71.7,52.0,6.69,19.540000000000003,0.0,1.0,0.0,0.0,0.0,0.0,295.272,0,0,0,0,0,1,0,0,0,0,0,0
156,Large,4.5,259.0,0.0,23.0,0.0,73.4,92.4,54.3,13.52,18.610000000000003,31.0,2.0,0.0,0.0,0.0,0.0,1591.188,0,1,0,0,0,0,0,0,0,0,0,0
157,Large,4.7,2.0,4.0,0.0,1.83,57.8,75.3,40.3,6.49,11.12,5.0,6.0,1.0,10.0,5.0,0.5,8792.544,0,0,0,0,0,0,0,0,0,0,0,1
158,Medium,8.1,178.0,0.0,8.0,0.0,70.7,85.8,55.7,9.65,17.64,29.0,0.0,0.0,0.0,0.0,0.0,524.928,0,1,0,0,0,0,0,0,0,0,0,0
159,Very Large,5.4,0.0,0.0,0.0,0.0,55.3,74.2,36.5,5.94,8.59,0.0,1.0,1.0,114.9,20.3,0.18,7975.6248,0,0,0,0,0,0,1,0,0,0,0,0
160,Medium,8.9,349.0,0.0,26.0,0.0,76.5,95.3,57.7,0.16,5.35,60.0,0.0,0.0,0.0,0.0,0.0,2949.4392000000003,0,0,0,0,0,0,0,0,0,0,0,1
161,Very Large,5.1,80.0,0.0,0.0,0.0,64.6,72.4,56.9,28.08,34.08,0.0,5.0,1.0,76.7,34.0,0.44,5314.896000000001,0,0,0,0,0,0,1,0,0,0,0,0
162,Medium,6.7,396.0,0.0,24.0,0.11,78.2,92.9,63.5,28.84,33.68,8.0,11.0,1.0,154.8,59.1,0.38,748.0224000000001,0,0,0,0,0,0,1,0,0,0,0,0
163,Large,8.5,281.0,0.0,17.0,0.0,74.4,92.3,56.4,8.739999999999998,9.16,8.0,8.0,1.0,34.6,8.2,0.24,160.75920000000002,0,0,0,0,0,0,1,0,0,0,0,0
164,Very Large,5.4,329.0,2.0,19.0,3.23,75.9,92.1,59.7,5.99,16.24,56.0,0.0,1.0,52.4,14.0,0.27,1492.764,0,0,0,0,0,0,0,0,0,0,0,1
165,Medium,7.6,139.0,2.0,6.0,0.57,68.5,81.5,55.5,5.349999999999999,5.849999999999999,5.0,2.0,1.0,0.0,0.0,0.0,2421.2304,0,0,0,0,0,0,0,0,1,0,0,0
166,Very Large,5.4,459.0,0.0,24.0,0.0,80.3,94.3,66.3,2.19,10.03,59.0,0.0,1.0,86.5,38.0,0.44,3986.172,0,0,0,0,0,0,0,0,0,0,0,1
167,Small,6.9,99.0,0.0,7.0,0.0,66.9,82.2,51.7,10.86,12.19,2.0,11.0,0.0,0.0,0.0,0.0,164.04000000000002,0,0,0,0,0,0,0,0,1,0,0,0
168,Small,6.5,4.0,0.0,0.0,0.04,55.9,63.1,48.7,7.2,7.239999999999999,0.0,3.0,0.0,0.0,0.0,0.0,3323.4504,0,0,0,0,0,0,0,0,1,0,0,0
169,Very Large,6.0,185.0,3.0,10.0,1.51,69.5,84.6,54.4,21.0,21.22,0.0,6.0,1.0,113.7,37.2,0.33,2729.6256000000003,0,0,0,0,0,0,0,0,1,0,0,0
170,Large,3.1,10.0,3.0,0.0,1.11,58.3,68.8,47.7,0.25,8.15,34.0,1.0,1.0,16.4,6.0,0.37,275.5872,0,0,0,0,0,0,0,0,0,1,0,0
171,Large,6.0,269.0,0.0,19.0,0.03,73.7,91.6,55.7,1.9,7.76,56.0,0.0,1.0,48.3,18.6,0.39,157.47840000000002,0,0,0,0,0,0,0,0,0,0,0,1
172,Large,4.9,363.0,0.0,20.0,0.0,77.1,91.1,63.1,5.47,5.150000000000001,6.0,4.0,0.0,0.0,0.0,0.0,2083.308,0,0,0,0,0,0,1,0,0,0,0,0
173,Small,7.8,360.0,1.0,24.0,0.15,76.9,92.2,61.5,10.6,12.099999999999998,12.0,5.0,1.0,52.9,25.2,0.48,649.5984000000001,0,0,0,0,0,0,1,0,0,0,0,0
174,Medium,8.1,106.0,0.0,14.0,0.02,67.2,87.3,47.2,8.05,8.780000000000001,10.0,3.0,0.0,0.0,0.0,0.0,2631.2016000000003,0,0,0,0,0,0,1,0,0,0,0,0
175,Large,7.6,361.0,0.0,21.0,0.01,77.0,93.2,60.8,8.790000000000001,25.33,55.0,1.0,0.0,0.0,0.0,0.0,3188.9376,0,0,0,0,0,0,0,0,0,0,0,1
176,Medium,6.7,440.0,0.0,21.0,0.0,79.7,94.9,64.4,32.59,34.03,8.0,11.0,1.0,95.7,47.3,0.49,659.4408000000001,0,0,0,0,0,0,1,0,0,0,0,0
177,Small,8.1,214.0,0.0,10.0,0.07,72.1,85.4,58.8,0.32,0.39,2.0,0.0,0.0,0.0,0.0,0.0,1856.9328,1,0,0,0,0,0,0,0,0,0,0,0
178,Medium,4.9,468.0,0.0,29.0,0.0,80.1,97.1,63.0,15.340000000000002,19.25,44.0,4.0,1.0,70.5,33.4,0.47,3480.9288,0,1,0,0,0,0,0,0,0,0,0,0
179,Medium,4.9,31.0,0.0,2.0,0.06,62.2,73.8,50.6,2.05,2.44,0.0,4.0,0.0,0.0,0.0,0.0,1879.8984,0,0,0,0,0,0,0,1,0,0,0,0
180,Medium,4.5,109.0,0.0,0.0,0.01,68.4,74.7,62.2,4.909999999999999,9.63,0.0,1.0,0.0,0.0,0.0,0.0,823.4808,0,0,0,0,0,1,0,0,0,0,0,0
181,Very Large,6.9,189.0,0.0,11.0,0.01,71.3,87.5,55.1,7.89,22.78,59.0,0.0,1.0,79.6,34.0,0.43,4494.696,0,0,0,0,0,0,0,0,0,0,0,1
182,Very Large,6.0,513.0,0.0,31.0,0.0,81.6,97.1,66.0,3.22,6.11,26.0,1.0,1.0,61.2,14.3,0.23,885.816,0,0,0,0,0,1,0,0,0,0,0,0
183,Large,7.4,614.0,0.0,31.0,0.05,84.8,103.9,65.8,0.8,3.8,49.0,0.0,1.0,69.5,28.8,0.41,3287.3616,0,1,0,0,0,0,0,0,0,0,0,0
184,Medium,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,839.8848,0,1,0,0,0,0,0,0,0,0,0,0
185,Large,7.6,811.0,0.0,31.0,0.08,91.1,105.7,76.6,0.92,2.16,46.0,0.0,0.0,0.0,0.0,0.0,-160.75920000000002,0,0,0,0,0,1,0,0,0,0,0,0
186,Large,7.6,663.0,0.0,29.0,0.0,87.1,102.9,71.4,6.609999999999999,6.66,23.0,0.0,0.0,0.0,0.0,0.0,1801.1592,0,0,0,0,0,0,1,0,0,0,0,0
187,Large,6.7,356.0,0.0,17.0,0.0,76.5,90.6,62.4,5.759999999999999,7.22,30.0,0.0,0.0,0.0,0.0,0.0,4750.5984,0,1,0,0,0,0,0,0,0,0,0,0
188,Medium,3.6,9.0,4.0,0.0,1.28,58.5,70.6,46.5,1.2200000000000002,11.869999999999996,30.0,1.0,0.0,0.0,0.0,0.0,741.4608000000001,0,0,0,0,0,0,0,0,0,1,0,0
189,Medium,3.8,24.0,0.0,2.0,0.09,62.5,72.0,53.1,4.64,19.540000000000003,1.0,0.0,0.0,0.0,0.0,0.0,370.7304,0,1,0,0,0,0,0,0,0,0,0,0
190,Very Large,6.3,375.0,0.0,23.0,0.0,77.1,93.3,61.0,16.819999999999997,22.880000000000003,17.0,10.0,1.0,88.8,48.6,0.55,360.888,0,0,0,0,0,1,0,0,0,0,0,0
191,Small,4.0,39.0,5.0,0.0,3.05,63.6,76.3,50.8,6.380000000000001,30.58,56.0,0.0,1.0,114.1,42.1,0.37,2188.2936,0,0,0,0,0,0,0,0,0,0,1,0
192,Large,6.7,465.0,0.0,28.0,0.0,80.0,96.9,63.0,1.65,2.4599999999999995,21.0,1.0,1.0,33.0,10.4,0.32,4783.4064,0,0,0,0,0,1,0,0,0,0,0,0
193,Medium,5.6,408.0,0.0,21.0,0.0,78.2,93.1,63.2,6.15,16.26,28.0,1.0,0.0,0.0,0.0,0.0,3343.1352,0,1,0,0,0,0,0,0,0,0,0,0
194,Small,8.1,696.0,0.0,30.0,0.0,88.2,104.6,71.8,0.93,1.36,40.0,1.0,0.0,0.0,0.0,0.0,2765.7144000000003,0,0,0,0,0,0,1,0,0,0,0,0
195,Large,5.4,507.0,0.0,31.0,0.0,81.3,97.5,65.2,6.569999999999999,22.13,54.0,1.0,1.0,23.5,10.5,0.45,4609.524,0,1,0,0,0,0,0,0,0,0,0,0
196,Medium,6.7,768.0,0.0,31.0,0.0,89.8,105.5,74.1,0.6699999999999999,3.78,60.0,0.0,0.0,0.0,0.0,0.0,-180.444,0,1,0,0,0,0,0,0,0,0,0,0
197,Medium,6.9,589.0,0.0,30.0,0.0,84.0,99.3,68.7,7.010000000000001,14.22,43.0,0.0,1.0,98.0,43.4,0.44,4301.1288,0,1,0,0,0,0,0,0,0,0,0,0
198,Medium,6.9,595.0,0.0,27.0,0.06,84.8,103.2,66.4,0.07,0.16,62.0,0.0,0.0,0.0,0.0,0.0,-118.1088,0,0,0,0,0,0,0,0,0,0,0,1
199,Medium,6.5,2.0,2.0,0.0,1.58,56.9,69.2,44.5,10.489999999999998,13.47,0.0,18.0,0.0,0.0,0.0,0.0,88.58160000000001,0,0,0,0,0,0,0,1,0,0,0,0
200,Small,9.6,67.0,0.0,3.0,0.0,66.3,79.3,53.3,11.19,17.34,11.0,0.0,0.0,0.0,0.0,0.0,134.5128,0,0,0,0,0,1,0,0,0,0,0,0
201,Large,6.5,307.0,0.0,21.0,0.0,74.9,92.8,57.0,3.0,7.58,50.0,0.0,0.0,0.0,0.0,0.0,177.16320000000002,0,1,0,0,0,0,0,0,0,0,0,0
202,Medium,7.8,11.0,0.0,2.0,0.1,60.1,72.6,47.7,7.440000000000001,7.52,1.0,5.0,0.0,0.0,0.0,0.0,2053.7808,0,0,0,0,0,0,0,0,1,0,0,0
203,Small,4.9,0.0,5.0,0.0,2.41,53.9,66.6,41.2,0.79,27.71,24.0,1.0,1.0,33.1,51.6,1.56,4392.9912,0,0,0,0,0,0,0,0,0,1,0,0
204,Large,8.1,101.0,1.0,6.0,0.19,67.7,83.7,51.9,9.45,9.45,3.0,2.0,1.0,70.8,45.3,0.64,2883.8232000000003,0,0,0,0,0,0,0,0,1,0,0,0
205,Very Large,6.7,322.0,0.0,25.0,0.0,75.4,92.2,58.5,4.59,7.33,5.0,4.0,1.0,60.5,20.5,0.34,5659.38,0,0,0,0,0,1,0,0,0,0,0,0
206,Very Large,6.9,244.0,0.0,12.0,0.05,72.7,85.7,59.6,3.07,3.09,4.0,1.0,1.0,5.6,2.4,0.43,777.5496,0,0,0,0,0,0,0,0,1,0,0,0
207,Small,6.0,363.0,0.0,27.0,0.0,76.7,94.5,58.9,8.200000000000001,12.910000000000002,53.0,0.0,1.0,105.3,45.6,0.43,167.32080000000002,0,1,0,0,0,0,0,0,0,0,0,0
208,Medium,6.9,418.0,0.0,23.0,0.0,78.9,92.5,65.3,2.77,3.08,15.0,2.0,1.0,17.1,4.4,0.26,2335.9296,0,0,0,0,0,0,1,0,0,0,0,0
209,Very Large,6.9,418.0,0.0,23.0,0.0,78.9,92.5,65.3,2.77,3.08,15.0,2.0,1.0,17.1,4.4,0.26,2073.4656,0,0,0,0,0,0,1,0,0,0,0,0
210,Small,6.9,376.0,0.0,19.0,0.0,77.4,91.6,63.3,3.62,4.93,14.0,3.0,1.0,18.3,6.3,0.34,846.4464,0,0,0,0,0,0,1,0,0,0,0,0
211,Large,8.7,95.0,0.0,8.0,0.04,67.5,84.5,50.6,7.02,7.02,4.0,2.0,1.0,70.8,45.3,0.64,265.7448,0,0,0,0,0,0,0,0,1,0,0,0
212,Medium,8.5,374.0,0.0,20.0,0.0,77.5,92.9,62.1,12.37,13.57,10.0,1.0,1.0,65.4,29.4,0.45,282.1488,0,0,0,0,0,0,1,0,0,0,0,0
213,Large,4.7,11.0,0.0,0.0,0.0,63.8,71.5,56.1,13.29,26.28,0.0,2.0,0.0,0.0,0.0,0.0,2404.8264,0,1,0,0,0,0,0,0,0,0,0,0
214,Very Large,7.4,619.0,0.0,31.0,0.0,85.0,101.1,68.9,5.07,7.1000000000000005,27.0,2.0,1.0,93.4,37.4,0.4,843.1656,0,0,0,0,0,1,0,0,0,0,0,0
215,Medium,4.7,0.0,0.0,0.0,0.04,52.8,72.4,33.3,7.2,29.3,2.0,1.0,1.0,43.0,14.0,0.33,4304.4096,0,0,0,0,0,0,0,0,0,0,0,1
216,Small,3.8,277.0,0.0,25.0,0.0,73.9,94.5,53.3,18.32,35.44,26.0,4.0,0.0,0.0,0.0,0.0,3097.0752,0,1,0,0,0,0,0,0,0,0,0,0
217,Large,8.3,464.0,0.0,28.0,0.0,80.0,97.7,62.3,4.629999999999999,11.77,21.0,1.0,1.0,0.0,0.0,0.0,1492.764,0,0,0,0,0,1,0,0,0,0,0,0
218,Very Large,5.8,18.0,1.0,2.0,0.33,61.7,77.8,45.6,0.06,2.8800000000000003,24.0,0.0,0.0,0.0,0.0,0.0,728.3376000000001,0,0,0,0,0,0,0,0,0,1,0,0
219,Medium,3.6,10.0,1.0,0.0,0.52,60.5,71.3,49.8,1.15,19.39,1.0,0.0,0.0,0.0,0.0,0.0,524.928,0,0,0,0,0,0,0,0,0,0,1,0
220,Small,8.3,262.0,0.0,24.0,0.0,73.3,93.4,53.2,2.12,5.83,23.0,1.0,1.0,48.3,18.6,0.39,2207.9784,0,0,0,0,0,1,0,0,0,0,0,0
221,Medium,9.2,334.0,0.0,21.0,0.0,76.1,93.7,58.6,16.040000000000003,15.46,8.0,8.0,1.0,43.0,14.0,0.33,1601.0304,0,0,0,0,0,0,1,0,0,0,0,0
222,Very Large,7.6,600.0,0.0,30.0,0.02,84.4,101.7,67.1,0.98,3.8,25.0,0.0,1.0,86.5,38.0,0.44,6633.7776,0,0,0,0,0,1,0,0,0,0,0,0
223,Large,4.9,440.0,0.0,29.0,0.04,79.2,96.4,62.0,19.02,44.38,52.0,1.0,1.0,215.0,113.0,0.53,2365.4568,0,1,0,0,0,0,0,0,0,0,0,0
224,Small,8.7,253.0,0.0,11.0,0.07,73.0,86.6,59.5,5.35,5.6,5.0,3.0,1.0,7.4,3.3,0.45,1118.7528,0,0,0,0,0,0,0,0,1,0,0,0
225,Small,6.9,228.0,0.0,21.0,0.01,72.0,92.9,51.2,3.07,9.55,27.0,0.0,0.0,0.0,0.0,0.0,2020.9728,0,1,0,0,0,0,0,0,0,0,0,0
226,Small,14.1,312.0,0.0,17.0,0.0,74.8,90.4,59.1,6.89,7.899999999999999,0.0,4.0,0.0,0.0,0.0,0.0,2207.9784,0,0,0,0,0,0,0,0,1,0,0,0
227,Small,4.9,9.0,0.0,0.0,0.07,62.4,78.7,46.0,2.37,16.61,37.0,1.0,0.0,0.0,0.0,0.0,413.3808,0,0,0,0,0,0,0,0,0,0,1,0
228,Small,3.8,211.0,0.0,21.0,0.0,71.5,91.3,51.7,18.71,38.4,31.0,0.0,0.0,0.0,0.0,0.0,2030.8152,0,1,0,0,0,0,0,0,0,0,0,0
229,Medium,6.5,401.0,0.0,29.0,0.01,77.9,95.6,60.3,2.29,8.17,54.0,0.0,1.0,72.0,34.1,0.47,285.4296,0,1,0,0,0,0,0,0,0,0,0,0
230,Very Large,5.4,0.0,4.0,0.0,3.68,41.0,55.0,27.0,1.38,14.760000000000002,0.0,0.0,1.0,8.0,3.0,0.38,6141.6576000000005,0,0,0,0,0,0,0,0,0,0,1,0
231,Very Large,3.6,0.0,0.0,0.0,0.0,54.4,75.5,33.4,1.5699999999999998,10.8,2.0,0.0,1.0,64.4,28.3,0.44,7122.616800000001,0,0,0,0,0,0,0,0,0,0,0,1
232,Small,4.3,9.0,0.0,0.0,0.02,61.0,72.7,49.4,15.88,19.540000000000003,0.0,3.0,0.0,0.0,0.0,0.0,853.008,0,0,0,0,0,0,1,0,0,0,0,0
233,Medium,6.7,0.0,3.0,0.0,1.33,49.0,55.3,42.8,28.23,33.09,0.0,16.0,1.0,0.0,0.0,0.0,4960.5696,0,0,0,1,0,0,0,0,0,0,0,0
234,Small,7.4,177.0,0.0,16.0,0.0,69.7,85.9,53.5,5.290000000000001,5.170000000000001,4.0,2.0,1.0,46.5,13.8,0.3,5744.6808,0,0,0,0,0,0,1,0,0,0,0,0
235,Very Large,8.3,262.0,0.0,24.0,0.0,73.3,93.4,53.2,2.12,5.83,23.0,1.0,0.0,0.0,0.0,0.0,1489.4832,0,0,0,0,0,1,0,0,0,0,0,0
236,Small,5.8,84.0,1.0,3.0,0.44,65.5,81.7,49.4,1.08,9.69,55.0,0.0,1.0,123.5,49.0,0.4,728.3376000000001,0,0,0,0,0,0,0,0,0,0,1,0
237,Large,4.9,160.0,0.0,8.0,0.0,70.2,83.1,57.2,6.659999999999999,6.659999999999999,3.0,0.0,0.0,0.0,0.0,0.0,1473.0792,0,0,0,0,0,0,0,0,1,0,0,0
238,Medium,5.4,0.0,0.0,0.0,0.07,55.6,61.5,49.7,23.9,34.64,0.0,4.0,0.0,0.0,0.0,0.0,3008.4936,0,0,0,0,0,0,1,0,0,0,0,0
239,Small,5.6,325.0,1.0,19.0,0.17,75.8,92.1,59.6,1.58,5.279999999999999,58.0,1.0,1.0,10.5,4.0,0.38,3110.1984,0,0,0,0,0,0,0,0,0,0,0,1
240,Small,5.4,0.0,4.0,0.0,1.48,50.7,61.7,39.7,0.43,11.77,17.0,0.0,1.0,0.0,0.0,0.0,1240.1424,0,0,0,0,0,0,0,0,0,1,0,0
241,Large,8.9,19.0,0.0,1.0,0.0,60.6,70.1,51.1,7.429999999999999,8.870000000000001,3.0,2.0,0.0,0.0,0.0,0.0,347.76480000000004,0,0,0,0,0,0,1,0,0,0,0,0
242,Small,7.4,5.0,1.0,0.0,0.2,58.7,71.8,45.6,14.14,14.34,0.0,12.0,1.0,162.0,64.2,0.4,3129.8832,1,0,0,0,0,0,0,0,0,0,0,0
243,Small,6.9,186.0,2.0,14.0,1.51,69.7,88.1,51.3,2.2,7.5,42.0,2.0,0.0,0.0,0.0,0.0,2250.6288,0,0,0,0,0,0,0,0,0,0,0,1
244,Medium,6.3,668.0,0.0,31.0,0.0,86.5,102.2,70.9,5.2,8.15,50.0,0.0,1.0,63.8,20.3,0.32,1335.2856000000002,0,1,0,0,0,0,0,0,0,0,0,0
245,Medium,12.3,36.0,1.0,0.0,0.23,65.5,73.8,57.2,1.03,12.85,0.0,0.0,0.0,0.0,0.0,0.0,216.5328,0,0,0,0,0,0,0,0,0,0,0,1
246,Medium,7.2,200.0,1.0,19.0,0.22,70.8,89.4,52.1,7.38,6.98,8.0,2.0,0.0,0.0,0.0,0.0,3028.1784,0,0,0,0,0,1,0,0,0,0,0,0
247,Small,7.2,600.0,0.0,22.0,0.09,85.0,98.5,71.5,0.1,0.14,62.0,0.0,0.0,0.0,0.0,0.0,1640.4,0,0,0,0,0,0,0,0,0,0,0,1
248,Large,3.1,346.0,0.0,29.0,0.0,76.5,95.8,57.2,10.05,22.47,56.0,0.0,1.0,75.5,36.6,0.48,862.8504,0,0,0,0,0,0,0,0,0,0,0,1
249,Very Large,5.1,0.0,2.0,0.0,0.83,57.4,64.0,50.8,11.51,37.940000000000005,0.0,1.0,1.0,79.1,30.1,0.38,2194.8552,0,1,0,0,0,0,0,0,0,0,0,0
250,Medium,6.0,379.0,1.0,21.0,0.16,77.6,94.4,60.9,9.650000000000002,34.03,56.0,1.0,1.0,38.6,33.6,0.87,4589.8392,0,0,0,0,0,0,0,0,0,0,0,1
251,Very Large,5.6,569.0,0.0,30.0,0.0,83.4,99.4,67.3,17.18,33.68,29.0,5.0,1.0,133.1,47.4,0.36,2536.0584000000003,0,0,0,0,0,1,0,0,0,0,0,0
252,Medium,7.8,245.0,0.0,15.0,0.0,72.8,88.0,57.6,4.52,8.4,16.0,0.0,0.0,0.0,0.0,0.0,314.95680000000004,0,1,0,0,0,0,0,0,0,0,0,0
253,Large,7.2,173.0,0.0,4.0,0.0,70.4,82.3,58.5,6.27,13.82,5.0,1.0,0.0,0.0,0.0,0.0,2227.6632,0,0,0,0,0,1,0,0,0,0,0,0
254,Medium,6.9,20.0,0.0,1.0,0.0,62.7,76.2,49.2,15.46,17.3,0.0,6.0,0.0,0.0,0.0,0.0,1650.2424,0,0,0,0,0,0,0,0,1,0,0,0
255,Medium,3.6,102.0,0.0,9.0,0.06,66.6,82.6,50.6,3.3400000000000003,22.06,38.0,0.0,0.0,0.0,0.0,0.0,2119.3968,0,0,0,0,0,0,0,0,0,0,0,1
256,Medium,9.6,105.0,0.0,7.0,0.0,67.5,81.3,53.7,16.09,17.810000000000002,3.0,10.0,0.0,0.0,0.0,0.0,1187.6496,0,0,0,0,0,0,1,0,0,0,0,0
257,Very Large,7.2,79.0,0.0,4.0,0.0,64.5,79.7,49.3,1.63,17.439999999999998,42.0,0.0,1.0,68.9,25.0,0.36,3835.2552,0,0,0,0,0,0,0,0,0,0,1,0
258,Small,7.6,45.0,0.0,2.0,0.09,62.5,76.1,48.9,13.38,13.47,0.0,11.0,0.0,0.0,0.0,0.0,19.684800000000003,1,0,0,0,0,0,0,0,0,0,0,0
259,Large,9.2,0.0,0.0,0.0,0.03,56.9,65.4,48.3,3.5500000000000003,3.58,0.0,1.0,0.0,0.0,0.0,0.0,311.676,0,0,0,0,0,0,0,0,1,0,0,0
260,Very Large,5.4,276.0,0.0,18.0,0.0,74.1,91.9,56.2,14.619999999999996,44.38,60.0,0.0,1.0,159.3,76.6,0.48,2080.0272,0,0,0,0,0,0,0,0,0,0,0,1
261,Very Large,6.0,562.0,0.0,27.0,0.01,83.1,99.2,67.0,4.249999999999999,22.33,51.0,0.0,1.0,65.6,33.8,0.52,4091.1576,0,1,0,0,0,0,0,0,0,0,0,0
262,Large,5.4,56.0,0.0,3.0,0.01,65.5,77.5,53.6,3.47,13.82,9.0,0.0,0.0,0.0,0.0,0.0,666.0024000000001,0,0,0,0,0,0,0,0,0,0,1,0
263,Very Large,8.7,275.0,0.0,17.0,0.0,74.2,90.6,57.8,11.22,12.09,1.0,7.0,1.0,70.2,34.5,0.49,180.444,0,0,0,0,0,0,1,0,0,0,0,0
264,Small,6.9,710.0,0.0,31.0,0.0,87.9,101.2,74.6,5.25,6.46,34.0,1.0,1.0,85.3,26.8,0.31,692.2488000000001,0,0,0,0,0,1,0,0,0,0,0,0
265,Very Large,5.6,39.0,2.0,4.0,0.72,58.5,72.9,44.2,18.53,19.25,0.0,14.0,1.0,94.9,40.2,0.42,2093.1504,1,0,0,0,0,0,0,0,0,0,0,0
266,Medium,5.1,0.0,0.0,0.0,0.11,54.2,59.9,48.4,38.06,42.91,0.0,13.0,1.0,65.8,26.4,0.4,4744.0368,0,0,0,0,0,1,0,0,0,0,0,0
267,Very Large,8.3,505.0,0.0,26.0,0.0,81.3,95.1,67.5,1.16,1.16,21.0,0.0,0.0,0.0,0.0,0.0,3097.0752,0,0,0,0,0,0,0,0,1,0,0,0
268,Very Large,4.9,126.0,0.0,13.0,0.0,68.4,86.8,50.0,25.44,28.34,6.0,1.0,0.0,0.0,0.0,0.0,1440.2712,0,0,0,0,0,0,1,0,0,0,0,0
269,Large,8.5,271.0,1.0,14.0,0.41,73.7,88.5,58.9,6.75,7.42,4.0,7.0,1.0,60.9,24.4,0.4,209.9712,0,0,0,0,0,0,0,0,1,0,0,0
270,Very Large,6.9,586.0,0.0,30.0,0.0,83.9,97.8,70.0,2.75,4.55,30.0,0.0,1.0,65.4,22.4,0.34,2686.9752000000003,0,0,0,0,0,1,0,0,0,0,0,0
271,Large,7.4,71.0,6.0,3.0,3.09,62.5,74.7,50.2,0.39,17.56,40.0,0.0,0.0,0.0,0.0,0.0,75.4584,0,0,0,0,0,0,0,0,0,0,1,0
