,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
425,Medium,8.1,277.0,0.0,11.0,0.07,73.9,88.2,59.6,10.81,25.51,27.0,0.0,0,0.0,0.0,0.0,2237.5056,0,1,0,0,0,0,0,0,0,0,0,0
426,Medium,7.2,0.0,6.0,0.0,3.02,53.9,62.3,45.6,1.7000000000000002,27.11,21.0,2.0,1,87.0,41.0,0.47,413.3808,0,0,0,0,0,0,0,0,0,1,0,0
427,Medium,6.7,219.0,0.0,13.0,0.03,71.7,89.3,54.2,1.67,15.97,51.0,0.0,0,0.0,0.0,0.0,1341.8472000000002,0,0,0,0,0,0,0,0,0,0,0,1
428,Medium,8.5,247.0,0.0,22.0,0.0,72.8,93.3,52.2,13.5,15.97,11.0,5.0,0,0.0,0.0,0.0,1079.3832,0,0,0,0,0,0,1,0,0,0,0,0
429,Medium,8.5,457.0,1.0,21.0,0.13,79.9,94.2,65.6,20.85,27.11,14.0,5.0,1,112.0,56.0,0.5,370.7304,0,0,0,0,0,0,1,0,0,0,0,0
430,Medium,6.7,477.0,2.0,22.0,0.59,80.5,95.1,66.0,33.77,46.22,14.0,8.0,1,51.5,20.0,0.39,4553.7504,0,0,0,0,0,0,1,0,0,0,0,0
431,Medium,4.5,0.0,0.0,0.0,0.01,58.4,64.6,52.2,31.64,68.14000000000001,0.0,3.0,1,77.0,24.5,0.32,4662.0168,0,1,0,0,0,0,0,0,0,0,0,0
432,Medium,5.4,303.0,0.0,13.0,0.0,75.1,88.2,62.0,15.37,16.859999999999996,10.0,0.0,0,0.0,0.0,0.0,682.4064000000001,0,0,0,0,0,0,1,0,0,0,0,0
433,Medium,13.4,121.0,0.0,3.0,0.04,62.8,74.2,51.4,12.2,12.78,0.0,1.0,1,86.5,44.0,0.51,659.4408000000001,0,0,0,0,0,0,0,0,1,0,0,0
434,Medium,5.8,2.0,0.0,0.0,0.0,60.0,74.5,45.5,0.54,13.2,19.0,0.0,0,0.0,0.0,0.0,685.6872000000001,0,0,1,0,0,0,0,0,0,0,0,0
435,Medium,3.8,176.0,0.0,3.0,0.0,70.9,83.4,58.4,1.99,6.98,50.0,1.0,0,0.0,0.0,0.0,692.2488000000001,0,0,0,0,0,0,0,0,0,1,0,0
436,Medium,5.8,247.0,0.0,15.0,0.0,72.9,87.4,58.4,0.7100000000000002,15.07,38.0,0.0,0,0.0,0.0,0.0,1377.936,0,0,0,0,0,0,0,0,0,0,1,0
437,Medium,6.5,76.0,1.0,6.0,0.33,65.5,82.1,49.0,5.45,46.22,47.0,2.0,1,112.0,56.0,0.5,898.9392,0,0,0,0,0,0,0,0,0,0,1,0
438,Medium,6.3,430.0,1.0,18.0,0.52,79.3,91.7,66.9,0.5700000000000001,7.76,61.0,0.0,1,86.5,44.0,0.51,2975.6856,0,0,0,0,0,0,0,0,0,0,0,1
439,Medium,4.5,20.0,2.0,1.0,0.73,59.6,68.7,50.5,17.410000000000004,68.14000000000001,0.0,0.0,0,0.0,0.0,0.0,2457.3192,0,0,0,0,0,0,0,0,0,0,0,1
440,Medium,4.5,0.0,0.0,0.0,0.01,58.4,64.6,52.2,31.64,68.14000000000001,0.0,3.0,0,0.0,0.0,0.0,518.3664,0,1,0,0,0,0,0,0,0,0,0,0
441,Medium,6.0,597.0,0.0,31.0,0.0,84.3,100.1,68.4,10.51,27.11,52.0,1.0,1,112.0,56.0,0.5,931.7472,0,1,0,0,0,0,0,0,0,0,0,0
442,Medium,5.4,135.0,0.0,13.0,0.0,69.3,88.2,50.6,41.95,60.08,11.0,1.0,0,0.0,0.0,0.0,1650.2424,0,0,0,0,0,1,0,0,0,0,0,0
443,Medium,6.3,0.0,0.0,0.0,0.0,60.7,67.9,53.6,18.74,24.52,0.0,0.0,0,0.0,0.0,0.0,141.0744,0,0,0,0,0,1,0,0,0,0,0,0
444,Medium,6.3,326.0,0.0,14.0,0.0,75.7,89.8,61.7,2.9,16.779999999999998,59.0,0.0,1,106.5,44.5,0.42,1177.8072,0,0,0,0,0,0,0,0,0,0,0,1
445,Medium,5.8,463.0,0.0,29.0,0.0,81.0,99.2,62.8,21.63,27.78,30.0,2.0,1,87.0,41.0,0.47,154.1976,0,0,0,0,0,1,0,0,0,0,0,0
446,Medium,9.6,119.0,1.0,5.0,0.26,68.3,81.8,54.8,32.1,36.85,3.0,6.0,0,0.0,0.0,0.0,118.1088,0,0,0,0,0,0,1,0,0,0,0,0
447,Medium,9.6,119.0,1.0,5.0,0.26,68.3,81.8,54.8,32.1,36.85,3.0,6.0,0,0.0,0.0,0.0,1584.6264,0,0,0,0,0,0,1,0,0,0,0,0
448,Medium,8.9,398.0,0.0,22.0,0.0,78.0,93.4,62.7,13.94,16.779999999999998,11.0,6.0,1,106.5,44.5,0.42,1000.644,0,0,0,0,0,0,1,0,0,0,0,0
449,Medium,6.5,76.0,1.0,6.0,0.33,65.5,82.1,49.0,5.45,46.22,47.0,2.0,1,112.0,56.0,0.5,1213.896,0,0,0,0,0,0,0,0,0,0,1,0
450,Medium,7.2,518.0,0.0,30.0,0.0,81.7,99.6,63.8,11.820000000000002,15.81,30.0,1.0,1,169.0,85.0,0.5,1240.1424,0,0,0,0,0,1,0,0,0,0,0,0
451,Medium,5.1,168.0,0.0,12.0,0.01,70.1,86.8,53.5,21.09,21.59,6.0,2.0,0,0.0,0.0,0.0,3152.8488,0,0,0,0,0,0,1,0,0,0,0,0
452,Medium,5.4,339.0,1.0,15.0,0.22,76.3,89.4,63.1,0.5700000000000001,13.2,52.0,1.0,0,0.0,0.0,0.0,1719.1392,0,0,0,0,0,0,0,0,0,0,0,1
453,Medium,9.4,106.0,0.0,4.0,0.0,68.2,82.0,54.4,28.16,36.85,8.0,1.0,0,0.0,0.0,0.0,52.4928,0,0,0,0,0,1,0,0,0,0,0,0
454,Medium,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,761.1456000000001,0,0,0,0,0,1,0,0,0,0,0,0
455,Medium,6.7,297.0,1.0,16.0,0.1,74.5,90.1,58.9,27.14,32.93,7.0,6.0,0,0.0,0.0,0.0,679.1256000000001,0,0,0,0,0,0,1,0,0,0,0,0
456,Medium,6.7,535.0,0.0,24.0,0.0,82.8,96.5,69.1,7.199999999999999,7.76,13.0,1.0,1,86.5,44.0,0.51,856.2888,0,0,0,0,0,0,1,0,0,0,0,0
457,Medium,5.8,135.0,0.0,9.0,0.02,68.0,80.9,55.0,12.239999999999998,13.2,5.0,2.0,0,0.0,0.0,0.0,2450.7576,0,0,0,0,0,0,0,0,1,0,0,0
458,Medium,6.7,9.0,0.0,0.0,0.0,60.5,75.0,46.0,0.11,15.07,18.0,0.0,0,0.0,0.0,0.0,2060.3424,0,0,1,0,0,0,0,0,0,0,0,0
459,Medium,5.4,339.0,1.0,15.0,0.22,76.3,89.4,63.1,0.5700000000000001,13.2,52.0,1.0,0,0.0,0.0,0.0,1751.9472,0,0,0,0,0,0,0,0,0,0,0,1
460,Medium,4.0,0.0,0.0,0.0,0.05,59.1,64.1,54.2,26.51,60.84,0.0,2.0,0,0.0,0.0,0.0,2549.1816000000003,0,1,0,0,0,0,0,0,0,0,0,0
461,Medium,8.7,9.0,0.0,0.0,0.0,62.7,71.0,54.4,12.45,16.36,0.0,0.0,0,0.0,0.0,0.0,606.948,0,0,0,0,0,1,0,0,0,0,0,0
462,Medium,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,2073.4656,0,0,0,0,0,1,0,0,0,0,0,0
464,Medium,6.7,535.0,0.0,24.0,0.0,82.8,96.5,69.1,7.199999999999999,7.76,13.0,1.0,1,86.5,44.0,0.51,2618.0784000000003,0,0,0,0,0,0,1,0,0,0,0,0
465,Medium,4.5,0.0,0.0,0.0,0.01,58.4,64.6,52.2,31.64,68.14000000000001,0.0,3.0,1,112.0,56.0,0.5,2175.1704,0,1,0,0,0,0,0,0,0,0,0,0
466,Medium,4.5,0.0,0.0,0.0,0.01,58.4,64.6,52.2,31.64,68.14000000000001,0.0,3.0,1,112.0,56.0,0.5,1003.9248,0,1,0,0,0,0,0,0,0,0,0,0
468,Medium,8.5,247.0,0.0,22.0,0.0,72.8,93.3,52.2,13.5,15.97,11.0,5.0,0,0.0,0.0,0.0,912.0624,0,0,0,0,0,0,1,0,0,0,0,0
469,Medium,8.5,247.0,0.0,22.0,0.0,72.8,93.3,52.2,13.5,15.97,11.0,5.0,0,0.0,0.0,0.0,1007.2056,0,0,0,0,0,0,1,0,0,0,0,0
470,Medium,4.7,46.0,1.0,2.0,0.17,61.2,72.2,50.1,1.41,24.52,4.0,0.0,0,0.0,0.0,0.0,413.3808,0,0,0,0,0,0,0,0,0,0,1,0
471,Medium,6.7,366.0,0.0,24.0,0.0,76.7,96.0,57.5,5.56,15.97,49.0,0.0,1,73.5,37.5,0.51,987.5208,0,1,0,0,0,0,0,0,0,0,0,0
472,Medium,6.9,265.0,0.0,12.0,0.06,72.8,85.8,59.8,7.52,7.76,2.0,1.0,1,86.5,44.0,0.51,2621.3592000000003,0,0,0,0,0,0,0,0,1,0,0,0
473,Medium,11.0,454.0,2.0,16.0,0.88,79.6,90.7,68.4,5.75,12.78,39.0,0.0,0,0.0,0.0,0.0,1555.0992,0,1,0,0,0,0,0,0,0,0,0,0
474,Medium,4.0,0.0,0.0,0.0,0.05,59.1,64.1,54.2,26.51,60.84,0.0,2.0,0,0.0,0.0,0.0,1692.8928,0,1,0,0,0,0,0,0,0,0,0,0
475,Medium,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,1794.5976,0,0,0,0,0,1,0,0,0,0,0,0
476,Medium,3.6,0.0,1.0,0.0,0.47,44.8,63.1,26.5,6.48,45.99,0.0,3.0,1,0.0,0.0,0.0,3467.8056,0,0,0,0,0,0,0,0,0,0,1,0
477,Medium,6.3,608.0,0.0,31.0,0.0,84.6,102.1,67.2,17.309999999999995,27.11,35.0,2.0,1,112.0,56.0,0.5,744.7416000000001,0,0,0,0,0,1,0,0,0,0,0,0
478,Medium,6.9,351.0,1.0,16.0,0.42,76.6,91.2,62.1,5.0,27.11,62.0,0.0,0,0.0,0.0,0.0,1479.6408,0,0,0,0,0,0,0,0,0,0,0,1
479,Medium,4.7,647.0,1.0,31.0,0.1,85.9,102.8,68.9,16.869999999999997,46.22,53.0,2.0,1,51.5,20.0,0.39,5639.6952,0,1,0,0,0,0,0,0,0,0,0,0
480,Medium,6.5,0.0,3.0,0.0,0.72,55.4,61.6,49.2,50.16,68.14000000000001,0.0,20.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
481,Medium,5.8,335.0,0.0,18.0,0.0,76.2,91.3,61.0,11.3,13.2,12.0,1.0,0,0.0,0.0,0.0,1833.9672,0,0,0,0,0,0,1,0,0,0,0,0
482,Medium,4.7,647.0,1.0,31.0,0.1,85.9,102.8,68.9,16.869999999999997,46.22,53.0,2.0,1,51.5,20.0,0.39,6177.7464,0,1,0,0,0,0,0,0,0,0,0,0
483,Medium,7.6,810.0,0.0,29.0,0.0,92.0,108.5,75.5,6.69,6.98,42.0,0.0,0,0.0,0.0,0.0,1991.4456,0,0,0,0,0,0,1,0,0,0,0,0
484,Medium,6.3,287.0,0.0,14.0,0.0,74.4,89.7,59.2,5.720000000000001,27.78,57.0,0.0,1,87.0,41.0,0.47,82.02000000000001,0,0,0,0,0,0,0,0,0,0,0,1
485,Medium,5.8,335.0,0.0,18.0,0.0,76.2,91.3,61.0,11.3,13.2,12.0,1.0,0,0.0,0.0,0.0,1486.2024,0,0,0,0,0,0,1,0,0,0,0,0
486,Medium,7.6,810.0,0.0,29.0,0.0,92.0,108.5,75.5,6.69,6.98,42.0,0.0,0,0.0,0.0,0.0,1410.744,0,0,0,0,0,0,1,0,0,0,0,0
487,Medium,4.7,110.0,0.0,12.0,0.0,67.5,86.1,49.0,1.38,21.59,31.0,1.0,0,0.0,0.0,0.0,3868.0632,0,0,0,0,0,0,0,0,0,0,1,0
488,Medium,6.7,219.0,0.0,13.0,0.03,71.7,89.3,54.2,1.67,15.97,51.0,0.0,0,0.0,0.0,0.0,1249.9848,0,0,0,0,0,0,0,0,0,0,0,1
489,Medium,8.1,134.0,1.0,8.0,0.21,67.0,83.6,50.3,1.16,15.69,49.0,1.0,0,0.0,0.0,0.0,2132.52,0,0,0,0,0,0,0,0,0,0,0,1
490,Medium,5.6,360.0,1.0,16.0,0.61,76.7,91.5,62.0,9.38,46.22,62.0,1.0,1,172.0,73.5,0.43,1899.5832,0,0,0,0,0,0,0,0,0,0,0,1
491,Medium,4.7,82.0,0.0,0.0,0.0,67.3,75.8,58.8,13.74,13.38,0.0,1.0,0,0.0,0.0,0.0,544.6128,0,0,0,0,0,0,1,0,0,0,0,0
492,Medium,7.8,380.0,0.0,23.0,0.0,77.4,94.4,60.5,11.99,14.18,10.0,2.0,1,169.0,85.0,0.5,337.92240000000004,0,0,0,0,0,0,1,0,0,0,0,0
493,Medium,6.5,238.0,0.0,9.0,0.0,72.8,84.0,61.6,12.49,13.7,5.0,1.0,0,0.0,0.0,0.0,1505.8872,0,0,0,0,0,0,1,0,0,0,0,0
494,Medium,8.5,25.0,1.0,5.0,0.89,59.8,75.6,44.0,15.63,15.69,1.0,0.0,0,0.0,0.0,0.0,3631.8456,0,0,0,0,0,0,0,0,1,0,0,0
496,Medium,8.1,119.0,0.0,4.0,0.07,68.2,78.4,57.9,5.180000000000001,28.48,1.0,0.0,0,0.0,0.0,0.0,423.2232,0,0,0,0,0,0,0,0,0,0,0,1
497,Medium,7.8,479.0,0.0,30.0,0.0,80.4,99.6,61.2,15.63,21.69,32.0,0.0,1,0.0,0.0,0.0,1007.2056,0,0,0,0,0,1,0,0,0,0,0,0
498,Medium,7.2,306.0,1.0,18.0,0.42,75.4,91.6,59.2,42.02,46.74,8.0,4.0,0,0.0,0.0,0.0,606.948,0,0,0,0,0,0,1,0,0,0,0,0
499,Medium,6.3,135.0,0.0,9.0,0.07,68.0,83.2,52.8,1.58,25.28,7.0,0.0,0,0.0,0.0,0.0,2368.7376,0,0,0,0,0,0,0,0,0,0,1,0
500,Medium,3.8,176.0,0.0,12.0,0.03,69.6,87.0,52.2,7.35,52.06,56.0,0.0,0,0.0,0.0,0.0,1696.1736,0,0,0,0,0,0,0,0,0,0,0,1
501,Medium,6.3,582.0,0.0,31.0,0.0,83.8,101.6,66.0,8.2,10.669999999999998,35.0,1.0,1,86.5,44.0,0.51,895.6584,0,0,0,0,0,1,0,0,0,0,0,0
502,Medium,7.2,377.0,1.0,21.0,0.16,77.1,92.7,61.6,24.56,27.78,9.0,8.0,0,0.0,0.0,0.0,659.4408000000001,0,0,0,0,0,0,1,0,0,0,0,0
503,Medium,8.9,13.0,0.0,0.0,0.02,60.4,69.3,51.5,14.75,16.36,0.0,6.0,0,0.0,0.0,0.0,1942.2336,0,0,0,0,0,0,0,0,1,0,0,0
504,Small,5.1,0.0,2.0,0.0,1.81,53.2,63.8,42.5,8.049999999999999,68.14000000000001,1.0,2.0,0,0.0,0.0,0.0,649.5984000000001,0,0,0,0,0,0,0,0,0,0,1,0
505,Small,4.7,31.0,1.0,5.0,0.21,62.2,81.4,43.1,4.89,60.08,14.0,0.0,0,0.0,0.0,0.0,213.252,0,0,0,0,0,0,0,0,0,0,1,0
506,Small,8.3,77.0,1.0,5.0,0.66,65.9,81.8,50.0,3.31,27.11,47.0,1.0,1,112.0,56.0,0.5,318.23760000000004,0,0,0,0,0,0,0,0,0,0,1,0
507,Small,6.5,488.0,0.0,27.0,0.0,80.7,96.8,64.6,6.210000000000001,15.81,52.0,0.0,1,169.0,85.0,0.5,1154.8416,0,1,0,0,0,0,0,0,0,0,0,0
508,Small,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,1515.7296,0,0,0,0,0,1,0,0,0,0,0,0
509,Small,4.3,356.0,0.0,29.0,0.0,76.5,96.5,56.4,34.529999999999994,52.06,22.0,0.0,0,0.0,0.0,0.0,2568.8664000000003,0,0,0,0,0,1,0,0,0,0,0,0
510,Small,7.6,810.0,0.0,29.0,0.0,92.0,108.5,75.5,6.69,6.98,42.0,0.0,0,0.0,0.0,0.0,2457.3192,0,0,0,0,0,0,1,0,0,0,0,0
511,Small,11.0,52.0,0.0,1.0,0.03,65.3,73.3,57.3,24.180000000000003,28.48,1.0,6.0,0,0.0,0.0,0.0,1000.644,0,0,0,0,0,0,1,0,0,0,0,0
512,Small,8.5,176.0,1.0,12.0,0.37,69.5,86.0,53.0,9.24,9.83,0.0,4.0,0,0.0,0.0,0.0,193.5672,0,0,0,0,0,0,0,0,1,0,0,0
513,Small,8.5,87.0,1.0,10.0,0.18,65.3,82.1,48.5,14.579999999999998,15.97,1.0,7.0,0,0.0,0.0,0.0,1289.3544000000002,0,0,0,0,0,0,0,0,1,0,0,0
514,Small,5.1,26.0,0.0,0.0,0.0,62.6,75.4,49.9,1.99,6.98,27.0,0.0,0,0.0,0.0,0.0,2604.9552000000003,0,0,1,0,0,0,0,0,0,0,0,0
515,Small,6.0,31.0,1.0,0.0,0.36,63.3,80.3,46.2,2.98,27.78,42.0,0.0,1,138.0,51.0,0.37,1617.4344,0,0,0,0,0,0,0,0,0,0,1,0
516,Small,5.6,500.0,1.0,23.0,0.28,81.1,95.8,66.5,2.48,13.2,47.0,0.0,0,0.0,0.0,0.0,1929.1104,0,1,0,0,0,0,0,0,0,0,0,0
517,Small,4.0,0.0,0.0,0.0,0.05,59.1,64.1,54.2,26.51,60.84,0.0,2.0,0,0.0,0.0,0.0,3910.7136,0,1,0,0,0,0,0,0,0,0,0,0
518,Small,7.8,560.0,0.0,31.0,0.0,83.1,99.9,66.3,11.9,16.779999999999998,33.0,1.0,1,0.0,0.0,0.0,324.79920000000004,0,0,0,0,0,1,0,0,0,0,0,0
519,Small,6.7,477.0,2.0,22.0,0.59,80.5,95.1,66.0,33.77,46.22,14.0,8.0,1,112.0,56.0,0.5,1738.824,0,0,0,0,0,0,1,0,0,0,0,0
520,Small,8.5,230.0,0.0,16.0,0.0,72.7,89.5,55.8,4.2,4.33,1.0,0.0,1,72.0,33.0,0.46,3480.9288,0,0,0,0,0,0,0,0,1,0,0,0
521,Small,5.1,128.0,0.0,6.0,0.0,69.0,84.2,53.8,22.99,60.08,21.0,1.0,0,0.0,0.0,0.0,85.30080000000001,0,1,0,0,0,0,0,0,0,0,0,0
522,Small,5.8,463.0,0.0,29.0,0.0,81.0,99.2,62.8,21.63,27.78,30.0,2.0,0,0.0,0.0,0.0,331.36080000000004,0,0,0,0,0,1,0,0,0,0,0,0
523,Small,7.6,167.0,0.0,10.0,0.01,69.5,84.6,54.4,13.56,14.18,0.0,5.0,1,73.5,37.5,0.51,748.0224000000001,0,0,0,0,0,0,0,0,1,0,0,0
524,Small,8.5,87.0,1.0,10.0,0.18,65.3,82.1,48.5,14.579999999999998,15.97,1.0,7.0,0,0.0,0.0,0.0,1141.7184,0,0,0,0,0,0,0,0,1,0,0,0
525,Small,4.0,25.0,0.0,0.0,0.08,63.1,79.7,46.5,0.5599999999999999,14.18,46.0,0.0,1,169.0,85.0,0.5,2001.288,0,0,0,0,0,0,0,0,0,0,1,0
526,Small,4.7,647.0,1.0,31.0,0.1,85.9,102.8,68.9,16.869999999999997,46.22,53.0,2.0,1,87.5,43.0,0.49,3490.7712,0,1,0,0,0,0,0,0,0,0,0,0
527,Small,4.7,641.0,0.0,31.0,0.0,85.7,103.3,68.1,28.33,46.22,36.0,3.0,1,172.0,73.5,0.43,846.4464,0,0,0,0,0,1,0,0,0,0,0,0
528,Small,8.5,87.0,1.0,10.0,0.18,65.3,82.1,48.5,14.579999999999998,15.97,1.0,7.0,0,0.0,0.0,0.0,1456.6752,0,0,0,0,0,0,0,0,1,0,0,0
529,Small,8.5,87.0,1.0,10.0,0.18,65.3,82.1,48.5,14.579999999999998,15.97,1.0,7.0,0,0.0,0.0,0.0,889.0968,0,0,0,0,0,0,0,0,1,0,0,0
530,Small,5.8,135.0,0.0,9.0,0.02,68.0,80.9,55.0,12.239999999999998,13.2,5.0,2.0,0,0.0,0.0,0.0,2237.5056,0,0,0,0,0,0,0,0,1,0,0,0
531,Small,6.7,535.0,0.0,24.0,0.0,82.8,96.5,69.1,7.199999999999999,7.76,13.0,1.0,1,86.5,44.0,0.51,278.868,0,0,0,0,0,0,1,0,0,0,0,0
532,Small,8.1,475.0,0.0,22.0,0.0,80.1,94.9,65.4,6.890000000000001,6.98,34.0,0.0,0,0.0,0.0,0.0,2962.5624000000003,0,0,0,0,0,0,0,0,1,0,0,0
533,Small,8.1,214.0,1.0,12.0,0.12,71.0,84.0,57.9,16.42,17.09,0.0,6.0,1,73.5,37.5,0.51,692.2488000000001,0,0,0,0,0,0,0,0,1,0,0,0
534,Small,6.0,597.0,0.0,31.0,0.0,84.3,100.1,68.4,10.51,27.11,52.0,1.0,1,112.0,56.0,0.5,761.1456000000001,0,1,0,0,0,0,0,0,0,0,0,0
535,Small,4.7,248.0,0.0,0.0,0.0,73.0,80.4,65.6,49.74,87.17999999999999,0.0,5.0,1,138.0,51.0,0.37,2185.0128,0,0,0,0,0,1,0,0,0,0,0,0
536,Small,4.7,641.0,0.0,31.0,0.0,85.7,103.3,68.1,28.33,46.22,36.0,3.0,1,51.5,20.0,0.39,4392.9912,0,0,0,0,0,1,0,0,0,0,0,0
537,Small,8.5,247.0,0.0,22.0,0.0,72.8,93.3,52.2,13.5,15.97,11.0,5.0,0,0.0,0.0,0.0,446.1888,0,0,0,0,0,0,1,0,0,0,0,0
538,Small,9.4,155.0,0.0,11.0,0.07,69.1,85.2,53.0,19.3,21.69,0.0,11.0,1,0.0,0.0,0.0,810.3576,0,0,0,0,0,0,0,0,1,0,0,0
539,Small,8.7,288.0,0.0,19.0,0.0,74.6,91.2,58.0,3.69,3.69,15.0,3.0,0,0.0,0.0,0.0,-187.0056,1,0,0,0,0,0,0,0,0,0,0,0
540,Small,4.7,0.0,0.0,0.0,0.03,55.1,71.9,38.4,0.56,18.130000000000003,6.0,0.0,0,0.0,0.0,0.0,1164.684,0,0,1,0,0,0,0,0,0,0,0,0
541,Small,4.7,0.0,0.0,0.0,0.03,55.1,71.9,38.4,0.56,18.130000000000003,6.0,0.0,0,0.0,0.0,0.0,255.9024,0,0,1,0,0,0,0,0,0,0,0,0
542,Small,6.3,608.0,0.0,31.0,0.0,84.6,102.1,67.2,17.309999999999995,27.11,35.0,2.0,0,0.0,0.0,0.0,2099.712,0,0,0,0,0,1,0,0,0,0,0,0
543,Small,8.5,247.0,0.0,22.0,0.0,72.8,93.3,52.2,13.5,15.97,11.0,5.0,0,0.0,0.0,0.0,1473.0792,0,0,0,0,0,0,1,0,0,0,0,0
544,Small,5.8,135.0,0.0,9.0,0.02,68.0,80.9,55.0,12.239999999999998,13.2,5.0,2.0,0,0.0,0.0,0.0,764.4264000000001,0,0,0,0,0,0,0,0,1,0,0,0
545,Small,5.4,47.0,1.0,0.0,0.12,65.0,80.1,49.9,1.63,16.779999999999998,42.0,0.0,1,0.0,0.0,0.0,187.0056,0,0,0,0,0,0,0,0,0,0,1,0
546,Small,4.7,248.0,0.0,0.0,0.0,73.0,80.4,65.6,49.74,87.17999999999999,0.0,5.0,1,0.0,0.0,0.0,2588.5512000000003,0,0,0,0,0,1,0,0,0,0,0,0
547,Small,6.5,414.0,0.0,28.0,0.0,78.3,95.8,60.9,23.630000000000003,32.93,23.0,1.0,1,0.0,0.0,0.0,849.7272,0,0,0,0,0,1,0,0,0,0,0,0
548,Small,6.9,504.0,0.0,29.0,0.05,81.2,95.8,66.7,10.75,15.07,26.0,2.0,0,0.0,0.0,0.0,3284.0808,0,0,0,0,0,1,0,0,0,0,0,0
549,Small,6.3,287.0,0.0,14.0,0.0,74.4,89.7,59.2,5.720000000000001,27.78,57.0,0.0,0,0.0,0.0,0.0,127.9512,0,0,0,0,0,0,0,0,0,0,0,1
550,Small,8.5,87.0,1.0,10.0,0.18,65.3,82.1,48.5,14.579999999999998,15.97,1.0,7.0,0,0.0,0.0,0.0,1210.6152,0,0,0,0,0,0,0,0,1,0,0,0
551,Small,5.6,73.0,1.0,3.0,0.1,66.3,80.6,52.1,13.1,13.2,2.0,8.0,0,0.0,0.0,0.0,1082.664,1,0,0,0,0,0,0,0,0,0,0,0
552,Small,3.6,0.0,0.0,0.0,0.05,47.8,60.7,34.9,0.98,16.779999999999998,0.0,4.0,0,0.0,0.0,0.0,203.4096,0,0,1,0,0,0,0,0,0,0,0,0
553,Small,5.4,135.0,0.0,13.0,0.0,69.3,88.2,50.6,41.95,60.08,11.0,1.0,0,0.0,0.0,0.0,331.36080000000004,0,0,0,0,0,1,0,0,0,0,0,0
554,Small,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,1541.976,0,0,0,0,0,1,0,0,0,0,0,0
586,Very Large,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.49,17.0,0.0,0,0.0,0.0,0.0,1374.6552,0,0,0,0,0,1,0,0,0,0,0,0
587,Very Large,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.49,17.0,0.0,0,0.0,0.0,0.0,1374.6552,0,0,0,0,0,1,0,0,0,0,0,0
588,Very Large,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.49,17.0,0.0,0,0.0,0.0,0.0,1374.6552,0,0,0,0,0,1,0,0,0,0,0,0
589,Very Large,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.49,17.0,0.0,0,0.0,0.0,0.0,1374.6552,0,0,0,0,0,1,0,0,0,0,0,0
590,Very Large,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999995,19.03,30.0,1.0,1,33.0,13.0,0.39,1266.3888000000002,0,0,0,0,0,1,0,0,0,0,0,0
591,Very Large,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999995,19.03,30.0,1.0,1,33.0,13.0,0.39,1266.3888000000002,0,0,0,0,0,1,0,0,0,0,0,0
592,Very Large,8.1,19.0,6.0,0.0,4.83,56.4,69.0,43.7,1.81,13.16,23.0,2.0,0,0.0,0.0,0.0,2020.9728,0,0,0,0,0,0,0,0,0,1,0,0
593,Very Large,5.6,77.0,3.0,3.0,0.97,66.0,79.0,53.1,0.36,5.8500000000000005,23.0,1.0,0,0.0,0.0,0.0,1830.6864,0,0,0,0,0,0,0,0,0,1,0,0
594,Very Large,5.6,77.0,3.0,3.0,0.97,66.0,79.0,53.1,0.36,5.8500000000000005,23.0,1.0,0,0.0,0.0,0.0,1830.6864,0,0,0,0,0,0,0,0,0,1,0,0
595,Very Large,8.1,529.0,0.0,30.0,0.0,82.1,98.5,65.6,6.07,7.029999999999999,23.0,1.0,1,82.0,31.5,0.38,1453.3944,0,0,0,0,0,1,0,0,0,0,0,0
596,Very Large,7.8,248.0,0.0,16.0,0.0,73.3,90.8,55.7,13.3,15.47,3.0,2.0,0,0.0,0.0,0.0,337.92240000000004,0,0,0,0,0,0,1,0,0,0,0,0
